feature	Phocaeicola.vulgatus	Bacteroides.uniformis	Bacteroides.thetaiotaomicron	Faecalibacterium.prausnitzii	Roseburia.faecis	Bacteroides.caccae	Enterocloster.clostridioformis	Bacteroides.fragilis	Fusicatenibacter.saccharivorans	Flavonifractor.plautii	Dialister.invisus	Ruminococcus.bicirculans	Blautia.sp..CAG.257	X.Ruminococcus..gnavus	Dorea.longicatena	Anaerobutyricum.hallii	Enterocloster.bolteae	Eubacterium.sp..CAG.38	Lacrimispora.saccharolytica	Intestinimonas.butyriciproducens	Anaerostipes.hadrus	Anaerotignum.lactatifermentans	Ruthenibacterium.lactatiformans	Lawsonibacter.asaccharolyticus	Clostridium.bolteae.CAG.59	X.Clostridium..symbiosum	Anaerotruncus.colihominis	Agathobaculum.butyriciproducens	Escherichia.coli	Eisenbergiella.massiliensis	Enterocloster.citroniae	Bacteroides.stercoris	Monoglobus.pectinilyticus	Alistipes.putredinis	Parabacteroides.distasonis	Roseburia.hominis	Bifidobacterium.longum	X.Eubacterium..siraeum	Parabacteroides.merdae	Roseburia.inulinivorans	Bacteroides.cellulosilyticus	Bacteroides.ovatus	Blautia.wexlerae	Bifidobacterium.adolescentis	Lachnospira.eligens	X.Clostridium..leptum	Eggerthella.lenta	Bacteroides.xylanisolvens	Phocaeicola.dorei	Enterocloster.lavalensis	X.Eubacterium..rectale	Akkermansia.muciniphila	Acidaminococcus.intestini	X.Ruminococcus..torques	Bacteroides.salyersiae	Sellimonas.intestinalis	Bacteroides.faecis	Roseburia.intestinalis	Collinsella.aerofaciens	Bacteroides.intestinalis	Bacteroides.faecis.CAG.32	X.Ruminococcus..lactaris	Prevotella.copri	Eisenbergiella.tayi	Klebsiella.pneumoniae	Intestinibacter.bartlettii	Erysipelatoclostridium.ramosum	Barnesiella.intestinihominis	Blautia.obeum	Bacteroides.finegoldii	Parasutterella.excrementihominis	Phascolarctobacterium.faecium	Lachnospira.pectinoschiza	Clostridium.sp..CAG.58	Bilophila.wadsworthia	Turicimonas.muris	Proteobacteria.bacterium.CAG.139	Anaeromassilibacillus.sp..An250	Hungatella.hathewayi	Alistipes.finegoldii	Ruminococcus.bromii	Odoribacter.splanchnicus	Butyricimonas.virosa	Oscillibacter.sp..CAG.241	Alistipes.indistinctus	Coprococcus.comes	Gemmiger.formicilis	Holdemania.filiformis	Firmicutes.bacterium.CAG.83	Dorea.formicigenerans	Collinsella.intestinalis	Oscillibacter.sp..57_20	Firmicutes.bacterium.CAG.94	Dielma.fastidiosa	Roseburia.sp..CAG.471	X.Clostridium..innocuum	Haemophilus.parainfluenzae	Veillonella.dispar	Veillonella.parvula	Veillonella.infantium	Streptococcus.salivarius	Enterocloster.aldenensis	Veillonella.atypica	Phocaeicola.plebeius	Paraprevotella.xylaniphila	Bacteroides.eggerthii	Alistipes.shahii	Butyricimonas.synergistica	Haemophilus.sp..HMSC71H05	Eubacterium.ramulus	Coprobacter.fastidiosus	Lactobacillus.rogosae	Phocaeicola.massiliensis	Streptococcus.parasanguinis	Ruminococcaceae.bacterium.D16	Veillonella.sp..T11011.6	Klebsiella.variicola	Bacteroides.galacturonicus	Clostridium.sp..CAG.299	Eubacterium.ventriosum	Bifidobacterium.bifidum	Bifidobacterium.pseudocatenulatum	Coprococcus.eutactus	Eubacterium.sp..CAG.251	Phocaeicola.coprocola	Paraprevotella.clara	Coprococcus.catus
HSM6XRQB	-2.70807870687638	-4.01748480876753	-5.46263911871192	-10.6392469365221	-15.2009286134074	-4.00560854438455	-8.92875355371712	-15.346606068603	-16.9588759153199	-4.57068377260166	-16.9315685693242	-17.6241400441319	-16.9225797860969	-2.81644259910753	-7.24719250331543	-6.17299138798224	-5.22156935819147	-17.134555591488	-18.8272319095094	-8.96419819230806	-4.70654946639408	-16.8105531683628	-4.62777712081808	-14.2009286134074	-18.6685341634904	-4.73876335002559	-7.63623009739855	-19.0440432985826	-16.134555591488	-11.9646305900457	-11.6096404744368	-16.7221152036952	-18.6387868200963	-16.5669961370283	-11.7925289016411	-8.06715024994511	-17.155464581251	-16.005569150768	-16.7143378531035	-4.1831162466869	-16.5881607470264	-2.73749467935275	-7.56543763414612	-17.5120296778104	-16.0538243193752	-18.346606068603	-16.1139453118127	-16.395515669084	-17.7457020240128	-19.5530569460704	-15.9047685099805	-16.9867101235166	-16.2422694087883	-5.82765791343143	-19.2993003538247	-18.6685341634904	-14.9293161175928	-16.2311288511831	-18.1449722074334	-16.1766810671607	-14.7596412149707	-15.6461663504619	-16.3831319446281	-8.91211683562326	-11.4005770790875	-16.9497159160344	-17.58107132224	-14.3908593066527	-13.3815914265523	-18.0440432985826	-18.1242136472666	-17.5392511465454	-15.9497159160344	-9.36570487286995	-17.5952851814597	-17.4721369506869	-17.2762167407116	-18.1874074737538	-4.70472366302871	-19.0440432985826	-14.3877633933598	-15.0246779737157	-15.2705030895172	-18.8611792414328	-17.2877123795495	-12.9326961153299	-17.6096404744368	-18.2091025448531	-16.7299347081545	-9.40086962598926	-17.8784572328646	-6.18255814465642	-16.5952851814597	-19.0835716627692	-19.2993003538247	-11.0904760246307	-17.5530569460704	-15.9727258940809	-16.8105531683628	-18.1660338229612	-18.1242136472666	-13.9293161175928	-17.9680944453493	-13.9147602816376	-13.2346010430899	-15.6096404744368	-18.3708536148497	-16.9588759153199	-17.8105531683628	-4.68894150306442	-15.0416083696655	-16.7457020240128	-6.76868950074696	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-15.3051294326269	-17.2993003538247	-17.9867101235166	-14.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-18.3708536148497
HSM6XRQC_P	-4.05899949056934	-14.0379636644659	-6.43106276036104	-14.6498703192253	-15.2009286134074	-16.0538243193752	-16.58107132224	-0.60626509084331	-10.35093312224	-16.6387868200963	-16.9315685693242	-17.6241400441319	-16.9225797860969	-5.45171884948517	-17.8105531683628	-19.346606068603	-19.0835716627692	-17.134555591488	-18.8272319095094	-20.346606068603	-9.51234572331333	-16.8105531683628	-18.7299347081545	-18.6387868200963	-18.6685341634904	-18.4721369506869	-19.0440432985826	-19.0440432985826	-6.7041180820763	-17.0343281437494	-17.8959446595935	-3.39050372508356	-18.6387868200963	-16.5669961370283	-16.0986785551594	-18.5255762096483	-11.3172268066093	-16.005569150768	-16.7143378531035	-9.62231960850756	-16.5881607470264	-5.58352513856674	-18.3708536148497	-17.5120296778104	-16.0538243193752	-18.346606068603	-16.1139453118127	-16.395515669084	-17.7457020240128	-19.5530569460704	-8.38960079051646	-16.9867101235166	-16.2422694087883	-5.97464796460309	-19.2993003538247	-18.6685341634904	-14.9293161175928	-16.2311288511831	-18.1449722074334	-16.1766810671607	-14.7596412149707	-15.6461663504619	-16.3831319446281	-14.8064134380019	-5.8215257696085	-16.9497159160344	-17.58107132224	-14.3908593066527	-17.8959446595935	-18.0440432985826	-18.1242136472666	-17.5392511465454	-15.9497159160344	-18.2534966642115	-17.5952851814597	-17.4721369506869	-17.2762167407116	-18.1874074737538	-16.2705030895172	-19.0440432985826	-14.3877633933598	-15.0246779737157	-15.2705030895172	-18.8611792414328	-17.2877123795495	-17.3346334269369	-17.6096404744368	-18.2091025448531	-16.7299347081545	-18.1660338229612	-17.8784572328646	-16.4333177017963	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-8.94886014040427	-9.08521629535287	-3.88431043349855	-9.12598590115517	-10.2728215318892	-16.5952851814597	-8.72047117599483	-13.9147602816376	-13.2346010430899	-15.6096404744368	-18.3708536148497	-16.9588759153199	-17.8105531683628	-18.9315685693242	-15.0416083696655	-16.7457020240128	-15.2506816486045	-17.5255762096483	-18.4206066500468	-16.1088384213797	-10.5857198258181	-15.9588759153199	-16.4721369506869	-15.3051294326269	-17.2993003538247	-17.9867101235166	-14.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-18.3708536148497
HSM6XRQE_P	-4.14636644886641	-14.0379636644659	-17.3109821588723	-4.62408667838123	-15.2009286134074	-16.0538243193752	-16.58107132224	-15.346606068603	-16.9588759153199	-16.6387868200963	-16.9315685693242	-17.6241400441319	-16.9225797860969	-16.5669961370283	-17.8105531683628	-19.346606068603	-19.0835716627692	-17.134555591488	-18.8272319095094	-20.346606068603	-16.3647534153133	-16.8105531683628	-18.7299347081545	-18.6387868200963	-18.6685341634904	-18.4721369506869	-19.0440432985826	-19.0440432985826	-16.134555591488	-17.0343281437494	-17.8959446595935	-5.54827603282247	-18.6387868200963	-16.5669961370283	-16.0986785551594	-18.5255762096483	-17.155464581251	-16.005569150768	-16.7143378531035	-15.9867101235166	-16.5881607470264	-15.7299347081545	-18.3708536148497	-17.5120296778104	-16.0538243193752	-18.346606068603	-16.1139453118127	-16.395515669084	-17.7457020240128	-19.5530569460704	-6.92335006377326	-16.9867101235166	-16.2422694087883	-17.7616435678819	-19.2993003538247	-18.6685341634904	-14.9293161175928	-16.2311288511831	-4.35050630723744	-16.1766810671607	-14.7596412149707	-15.6461663504619	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-14.3908593066527	-17.8959446595935	-18.0440432985826	-18.1242136472666	-17.5392511465454	-15.9497159160344	-18.2534966642115	-17.5952851814597	-17.4721369506869	-17.2762167407116	-18.1874074737538	-16.2705030895172	-19.0440432985826	-14.3877633933598	-15.0246779737157	-15.2705030895172	-18.8611792414328	-17.2877123795495	-17.3346334269369	-17.6096404744368	-18.2091025448531	-16.7299347081545	-18.1660338229612	-17.8784572328646	-16.4333177017963	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-17.5530569460704	-15.9727258940809	-16.8105531683628	-18.1660338229612	-18.1242136472666	-16.5952851814597	-17.9680944453493	-13.9147602816376	-13.2346010430899	-15.6096404744368	-18.3708536148497	-16.9588759153199	-17.8105531683628	-18.9315685693242	-15.0416083696655	-16.7457020240128	-15.2506816486045	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-15.3051294326269	-17.2993003538247	-17.9867101235166	-14.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-18.3708536148497
HSM6XRR3	-17.9680944453493	-4.28526863148646	-3.92301082832389	-5.08591681230558	-15.2009286134074	-16.0538243193752	-15.236688376525	-2.39701642276423	-10.0806004183417	-13.9248217368836	-11.3212819122432	-17.6241400441319	-16.9225797860969	-16.5669961370283	-10.0812254351568	-19.346606068603	-8.62482330014323	-17.134555591488	-18.8272319095094	-20.346606068603	-10.6017722311035	-16.8105531683628	-18.7299347081545	-18.6387868200963	-18.6685341634904	-9.35924730134731	-19.0440432985826	-12.018080728609	-16.134555591488	-17.0343281437494	-17.8959446595935	-1.94065579877958	-18.6387868200963	-16.5669961370283	-3.33902977542445	-9.26472323170435	-17.155464581251	-16.005569150768	-16.7143378531035	-8.64264483463834	-16.5881607470264	-4.00240264410278	-10.31410110403	-17.5120296778104	-16.0538243193752	-18.346606068603	-16.1139453118127	-2.37158137243694	-17.7457020240128	-19.5530569460704	-8.56573826678656	-6.77537486115469	-16.2422694087883	-12.9972879756842	-19.2993003538247	-18.6685341634904	-14.9293161175928	-16.2311288511831	-18.1449722074334	-16.1766810671607	-14.7596412149707	-15.6461663504619	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-14.3908593066527	-17.8959446595935	-18.0440432985826	-6.75617496043173	-17.5392511465454	-7.46814637354097	-9.477886383452	-17.5952851814597	-10.5530569460704	-10.9044919461838	-18.1874074737538	-16.2705030895172	-7.80864353551279	-14.3877633933598	-15.0246779737157	-15.2705030895172	-18.8611792414328	-17.2877123795495	-12.533252405924	-17.6096404744368	-17.2091025448531	-16.7299347081545	-18.1660338229612	-10.1643772662964	-16.4333177017963	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-17.5530569460704	-15.9727258940809	-16.8105531683628	-18.1660338229612	-18.1242136472666	-16.5952851814597	-17.9680944453493	-13.9147602816376	-13.2346010430899	-15.6096404744368	-18.3708536148497	-16.9588759153199	-17.8105531683628	-10.6008757295734	-15.0416083696655	-11.9209006064223	-15.2506816486045	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-15.9588759153199	-10.7780165376161	-15.3051294326269	-17.2993003538247	-17.9867101235166	-14.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-18.3708536148497
HSM67VDX_P	-13.0489255199623	-6.01612796493615	-6.90312718903383	-6.92217730456526	-7.76108012517176	-4.28364925564208	-16.58107132224	-6.05721152591034	-9.42804093961358	-7.98086687923517	-16.9315685693242	-17.6241400441319	-16.9225797860969	-3.90390442409025	-6.36878952800899	-8.36513392304089	-14.8828092574043	-11.432121271839	-18.8272319095094	-20.346606068603	-9.33426087818319	-16.8105531683628	-6.34554979396824	-9.95744082613275	-18.6685341634904	-18.4721369506869	-11.1284061249083	-13.9406137089272	-7.90972105264357	-8.56082668110456	-13.7240661100654	-2.87133600728055	-18.6387868200963	-4.2123188048724	-4.80028632597769	-7.64183782924042	-5.02050433370237	-16.005569150768	-4.93619888551456	-10.0011268962855	-9.01509192488646	-7.62240489013284	-18.3708536148497	-17.5120296778104	-7.81844501976988	-8.22304505180624	-12.5366772028816	-4.38044913585367	-2.29526540789371	-19.5530569460704	-6.51477104171811	-16.9867101235166	-6.15372766346896	-4.83014271063393	-19.2993003538247	-18.6685341634904	-14.9293161175928	-11.3424792564146	-6.55992803471237	-16.1766810671607	-14.7596412149707	-7.24850817076413	-16.3831319446281	-12.0228757310817	-14.2705030895172	-16.9497159160344	-17.58107132224	-14.3908593066527	-7.61967837547356	-18.0440432985826	-9.85061783502715	-10.35093312224	-6.75606579944127	-9.30531197138093	-12.31024926831	-12.8992472822663	-6.95577432730687	-18.1874074737538	-11.9214601158499	-6.20749176892814	-14.3877633933598	-7.24526502548157	-15.2705030895172	-8.79099439161427	-17.2877123795495	-6.03212667341027	-14.0174824723115	-12.7940650455742	-14.3678002908721	-8.84112529424257	-17.8784572328646	-16.4333177017963	-16.5952851814597	-15.4142928761146	-15.0489255199623	-12.6855405887961	-13.5846116799453	-15.9727258940809	-16.8105531683628	-18.1660338229612	-18.1242136472666	-16.5952851814597	-17.9680944453493	-13.9147602816376	-13.2346010430899	-15.6096404744368	-11.4721369506869	-16.9588759153199	-17.8105531683628	-15.8871744499657	-15.0416083696655	-16.7457020240128	-15.2506816486045	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-8.56590227463541	-16.4721369506869	-15.3051294326269	-17.2993003538247	-3.92499484473091	-14.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-18.3708536148497
HSM67VDR_P	-1.6657269292532	-3.37220342960114	-17.3109821588723	-3.8859240756357	-15.2009286134074	-8.4693730681866	-16.58107132224	-9.21509203526964	-9.187575708264	-13.8981455677867	-11.0914200938372	-17.6241400441319	-16.9225797860969	-10.889635687482	-7.98210658996402	-12.5444128516612	-19.0835716627692	-17.134555591488	-18.8272319095094	-20.346606068603	-7.8605755612339	-16.8105531683628	-18.7299347081545	-18.6387868200963	-18.6685341634904	-18.4721369506869	-19.0440432985826	-14.9451576340721	-12.6893471742258	-17.0343281437494	-17.8959446595935	-3.65590235064882	-18.6387868200963	-4.80970727756776	-4.41296458609888	-10.8590339696012	-9.54387431156726	-14.3496148184754	-5.94873538219317	-3.44354017361977	-16.5881607470264	-4.67366883162518	-18.3708536148497	-12.8981455677867	-11.3409815194091	-18.346606068603	-16.1139453118127	-10.3858318158308	-17.7457020240128	-19.5530569460704	-9.90753706780743	-16.9867101235166	-16.2422694087883	-8.94118091752143	-19.2993003538247	-18.6685341634904	-7.32636687551619	-4.20692149475483	-9.73091513295671	-16.1766810671607	-10.5687480437899	-15.6461663504619	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-14.3908593066527	-10.0633633423467	-6.44205925055686	-18.1242136472666	-17.5392511465454	-15.9497159160344	-11.1823695392632	-17.5952851814597	-17.4721369506869	-17.2762167407116	-18.1874074737538	-16.2705030895172	-19.0440432985826	-14.3877633933598	-9.17943884807688	-15.2705030895172	-18.8611792414328	-17.2877123795495	-9.83169480374166	-10.6831665631807	-18.2091025448531	-16.7299347081545	-9.95271513464257	-17.8784572328646	-7.1184487649136	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-7.38836754208044	-11.399407484341	-11.2916852561244	-14.3831319446281	-18.1242136472666	-16.5952851814597	-17.9680944453493	-13.9147602816376	-3.76573119709441	-15.6096404744368	-12.1867347318246	-16.9588759153199	-12.8708726376366	-18.9315685693242	-15.0416083696655	-16.7457020240128	-5.73563508125742	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-12.5095038031514	-9.75576954695281	-17.9867101235166	-14.8828092574043	-14.9797010649973	-17.9136466613269	-10.6335060016052	-13.8335364863636
HSM67VDT	-2.29642934902892	-3.60076545634333	-8.52355733944027	-7.22095582785338	-9.53036904391427	-5.31358463635803	-16.58107132224	-15.346606068603	-11.7762443402736	-9.767290131023	-15.9315685693242	-17.6241400441319	-16.9225797860969	-10.8582303143724	-12.0294949900134	-19.346606068603	-19.0835716627692	-17.134555591488	-18.8272319095094	-14.4048737237822	-11.7235781360912	-16.8105531683628	-10.8844446572101	-15.236688376525	-18.6685341634904	-18.4721369506869	-19.0440432985826	-16.4590807978614	-10.6888708014162	-16.0343281437494	-17.8959446595935	-1.40177926199406	-18.6387868200963	-3.53407608946038	-5.29363619308218	-12.5961782146302	-10.1710149363484	-8.49147804437369	-4.6625551531961	-13.9248217368836	-16.5881607470264	-5.73303144389313	-13.6150607502211	-17.5120296778104	-13.0785709817109	-10.4670228189902	-16.1139453118127	-4.78014367357225	-17.7457020240128	-19.5530569460704	-6.99761978651239	-6.31876916827783	-16.2422694087883	-10.0340255968172	-19.2993003538247	-14.7616435678819	-5.41350559367165	-16.2311288511831	-10.9462958550707	-16.1766810671607	-6.44981958242288	-9.3295192952403	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-14.3908593066527	-10.1661995832924	-18.0440432985826	-9.16785823493621	-17.5392511465454	-15.9497159160344	-13.7636487037722	-17.5952851814597	-16.4721369506869	-13.2242094372433	-18.1874074737538	-16.2705030895172	-6.58278509809223	-14.3877633933598	-7.27988897591963	-15.2705030895172	-16.8272319095094	-17.2877123795495	-17.3346334269369	-14.8105531683628	-18.2091025448531	-11.3823614799685	-18.1660338229612	-17.8784572328646	-16.4333177017963	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-13.4365130409562	-15.9727258940809	-13.9937534005208	-18.1660338229612	-12.8282807609122	-16.5952851814597	-17.9680944453493	-13.9147602816376	-13.2346010430899	-15.6096404744368	-10.286630763824	-16.9588759153199	-17.8105531683628	-18.9315685693242	-15.0416083696655	-16.7457020240128	-15.2506816486045	-17.5255762096483	-12.1190703439906	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-9.82749405088218	-17.2993003538247	-17.9867101235166	-14.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-18.3708536148497
HSM67VDT_P	-2.13432565292404	-3.58208171996756	-8.70485534470521	-6.57223079580096	-9.51087143628193	-5.47079913337844	-16.58107132224	-15.346606068603	-13.0860785183798	-9.4229814572347	-13.1319631468715	-17.6241400441319	-16.9225797860969	-10.6031180288138	-10.982909323764	-18.346606068603	-19.0835716627692	-17.134555591488	-18.8272319095094	-20.346606068603	-11.0195774556246	-16.8105531683628	-10.2626835850579	-17.6387868200963	-18.6685341634904	-18.4721369506869	-19.0440432985826	-16.155464581251	-11.2873517508659	-13.6855405887961	-17.8959446595935	-1.4801952439271	-18.6387868200963	-3.52875634194673	-5.19440574517756	-10.9640540885232	-9.35036798739922	-9.08161620821399	-4.63247863348833	-13.6741807266315	-16.5881607470264	-6.01143905860199	-13.4853123394346	-17.5120296778104	-13.4803574574918	-9.87900051852002	-16.1139453118127	-5.22529380736914	-17.7457020240128	-19.5530569460704	-7.20782231134917	-5.56008457677391	-16.2422694087883	-10.3233137473463	-19.2993003538247	-13.942883882552	-5.61634115572726	-16.2311288511831	-11.0587398097893	-16.1766810671607	-7.24960547758092	-9.38274666086542	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-14.3908593066527	-10.3477336146087	-18.0440432985826	-9.34425984099063	-17.5392511465454	-15.9497159160344	-12.9372151324653	-17.5952851814597	-17.4721369506869	-14.2422694087883	-18.1874074737538	-16.2705030895172	-6.24835461438975	-14.3877633933598	-7.41727367750194	-15.2705030895172	-18.8611792414328	-17.2877123795495	-17.3346334269369	-17.6096404744368	-18.2091025448531	-11.2989368172117	-18.1660338229612	-17.8784572328646	-16.4333177017963	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-13.2009286134074	-15.9727258940809	-15.6685341634904	-18.1660338229612	-14.1766810671607	-16.5952851814597	-17.9680944453493	-13.9147602816376	-13.2346010430899	-15.6096404744368	-10.1227652389383	-16.9588759153199	-13.0452623058717	-18.9315685693242	-15.0416083696655	-16.7457020240128	-15.2506816486045	-17.5255762096483	-12.4787096046104	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-9.10494064066098	-17.2993003538247	-17.9867101235166	-14.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-18.3708536148497
HSM7CZ1T_P	-1.28801496866241	-2.95809540850529	-6.07947802120966	-4.88869513582093	-4.71198406318567	-16.0538243193752	-16.58107132224	-5.47838154613295	-10.2680104651069	-7.89656332573125	-16.9315685693242	-10.4958983083876	-16.9225797860969	-10.8385472227373	-9.97258093602596	-12.8064134380019	-12.942883882552	-17.134555591488	-18.8272319095094	-11.2026277009208	-8.52456642139997	-14.4590807978614	-10.9089233416153	-12.7737164001824	-18.6685341634904	-9.89182698471876	-19.0440432985826	-12.6647820286293	-9.93481264225001	-11.6037913987401	-17.8959446595935	-2.4290179864559	-18.6387868200963	-16.5669961370283	-3.95485230867217	-14.203648114761	-10.6355701074128	-16.005569150768	-16.7143378531035	-6.5447226032686	-16.5881607470264	-6.35386831733012	-18.3708536148497	-16.5120296778104	-13.876286133823	-11.8209547638233	-13.3862179245019	-7.14064995004325	-17.7457020240128	-19.5530569460704	-15.9047685099805	-9.63213156989667	-16.2422694087883	-11.1965203280333	-19.2993003538247	-13.7104648439563	-14.9293161175928	-8.28006834867143	-18.1449722074334	-16.1766810671607	-14.7596412149707	-7.78687846520452	-16.3831319446281	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-14.3908593066527	-9.51698902933304	-18.0440432985826	-7.4652881357742	-10.7245542491466	-10.5990843960626	-7.74486622636678	-15.0686213213033	-10.9791185109652	-7.52749143308294	-15.1713476228577	-16.2705030895172	-6.9307058871538	-14.3877633933598	-6.90243666477616	-15.2705030895172	-18.8611792414328	-17.2877123795495	-10.7350893875402	-17.6096404744368	-12.515404404591	-16.7299347081545	-11.5726976296386	-17.8784572328646	-16.4333177017963	-10.8644031423071	-19.0835716627692	-19.2993003538247	-19.2993003538247	-17.5530569460704	-15.9727258940809	-16.8105531683628	-18.1660338229612	-18.1242136472666	-16.5952851814597	-17.9680944453493	-13.9147602816376	-13.2346010430899	-15.6096404744368	-9.51561558735376	-16.9588759153199	-17.8105531683628	-18.9315685693242	-15.0416083696655	-16.7457020240128	-15.2506816486045	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-14.3436035804415	-11.311715421933	-9.36551453115308	-17.2993003538247	-8.86824090526696	-14.8828092574043	-14.9797010649973	-17.9136466613269	-14.7299347081545	-18.3708536148497
HSM67VID	-4.2162446538242	-5.53316555393542	-6.05680809844149	-4.73246372253112	-7.05083713418251	-5.29868693891807	-16.58107132224	-8.05099017279949	-11.1378027120145	-15.6387868200963	-16.9315685693242	-17.6241400441319	-16.9225797860969	-16.5669961370283	-12.3227593266487	-19.346606068603	-19.0835716627692	-17.134555591488	-18.8272319095094	-20.346606068603	-16.3647534153133	-16.8105531683628	-18.7299347081545	-18.6387868200963	-18.6685341634904	-18.4721369506869	-19.0440432985826	-19.0440432985826	-8.70756689512607	-17.0343281437494	-17.8959446595935	-16.7221152036952	-18.6387868200963	-5.77548549303549	-16.0986785551594	-9.90767563526091	-17.155464581251	-3.76803288581352	-6.22763256155344	-15.9867101235166	-16.5881607470264	-15.7299347081545	-18.3708536148497	-17.5120296778104	-11.6429331602865	-18.346606068603	-16.1139453118127	-6.79316876284861	-17.7457020240128	-19.5530569460704	-15.9047685099805	-16.9867101235166	-16.2422694087883	-11.4750088029892	-19.2993003538247	-18.6685341634904	-13.2978467566832	-16.2311288511831	-13.1436660099327	-16.1766810671607	-14.7596412149707	-15.6461663504619	-0.534199766130463	-14.8064134380019	-14.2705030895172	-16.9497159160344	-17.58107132224	-14.3908593066527	-14.2648119774394	-18.0440432985826	-18.1242136472666	-8.44443197056443	-15.9497159160344	-18.2534966642115	-17.5952851814597	-17.4721369506869	-17.2762167407116	-18.1874074737538	-16.2705030895172	-10.7189505967515	-14.3877633933598	-8.21655038626019	-9.93255512387698	-12.8579625287492	-17.2877123795495	-17.3346334269369	-17.6096404744368	-18.2091025448531	-16.7299347081545	-12.7818214498195	-17.8784572328646	-8.13220599075608	-16.5952851814597	-19.0835716627692	-19.2993003538247	-19.2993003538247	-10.436912956424	-15.9727258940809	-16.8105531683628	-18.1660338229612	-18.1242136472666	-16.5952851814597	-17.9680944453493	-13.9147602816376	-13.2346010430899	-15.6096404744368	-14.8568918830297	-16.9588759153199	-17.8105531683628	-13.0835716627692	-7.74718908311123	-16.7457020240128	-15.2506816486045	-17.5255762096483	-18.4206066500468	-16.1088384213797	-15.5495930907669	-15.9588759153199	-16.4721369506869	-15.3051294326269	-17.2993003538247	-17.9867101235166	-11.0974135879229	-14.9797010649973	-17.9136466613269	-14.7299347081545	-17.3708536148497
