feature	Phocaeicola.vulgatus	Bacteroides.uniformis	Bacteroides.thetaiotaomicron	Faecalibacterium.prausnitzii	Roseburia.faecis	Bacteroides.caccae	Enterocloster.clostridioformis	Bacteroides.fragilis	Fusicatenibacter.saccharivorans	Flavonifractor.plautii	Dialister.invisus	Ruminococcus.bicirculans	Blautia.sp..CAG.257	X.Ruminococcus..gnavus	Dorea.longicatena	Anaerobutyricum.hallii	Enterocloster.bolteae	Eubacterium.sp..CAG.38	Lacrimispora.saccharolytica	Intestinimonas.butyriciproducens	Anaerostipes.hadrus	Anaerotignum.lactatifermentans	Ruthenibacterium.lactatiformans	Lawsonibacter.asaccharolyticus	Clostridium.bolteae.CAG.59	X.Clostridium..symbiosum	Anaerotruncus.colihominis	Agathobaculum.butyriciproducens	Escherichia.coli	Eisenbergiella.massiliensis	Enterocloster.citroniae	Bacteroides.stercoris	Monoglobus.pectinilyticus	Alistipes.putredinis	Parabacteroides.distasonis	Roseburia.hominis	Bifidobacterium.longum	X.Eubacterium..siraeum	Parabacteroides.merdae	Roseburia.inulinivorans	Bacteroides.cellulosilyticus	Bacteroides.ovatus	Blautia.wexlerae	Bifidobacterium.adolescentis	Lachnospira.eligens	X.Clostridium..leptum	Eggerthella.lenta	Bacteroides.xylanisolvens	Phocaeicola.dorei	Enterocloster.lavalensis	X.Eubacterium..rectale	Akkermansia.muciniphila	Acidaminococcus.intestini	X.Ruminococcus..torques	Bacteroides.salyersiae	Sellimonas.intestinalis	Bacteroides.faecis	Roseburia.intestinalis	Collinsella.aerofaciens	Bacteroides.intestinalis	Bacteroides.faecis.CAG.32	X.Ruminococcus..lactaris	Prevotella.copri	Eisenbergiella.tayi	Klebsiella.pneumoniae	Intestinibacter.bartlettii	Erysipelatoclostridium.ramosum	Barnesiella.intestinihominis	Blautia.obeum	Bacteroides.finegoldii	Parasutterella.excrementihominis	Phascolarctobacterium.faecium	Lachnospira.pectinoschiza	Clostridium.sp..CAG.58	Bilophila.wadsworthia	Turicimonas.muris	Proteobacteria.bacterium.CAG.139	Anaeromassilibacillus.sp..An250	Hungatella.hathewayi	Alistipes.finegoldii	Ruminococcus.bromii	Odoribacter.splanchnicus	Butyricimonas.virosa	Oscillibacter.sp..CAG.241	Alistipes.indistinctus	Coprococcus.comes	Gemmiger.formicilis	Holdemania.filiformis	Firmicutes.bacterium.CAG.83	Dorea.formicigenerans	Collinsella.intestinalis	Oscillibacter.sp..57_20	Firmicutes.bacterium.CAG.94	Dielma.fastidiosa	Roseburia.sp..CAG.471	X.Clostridium..innocuum	Haemophilus.parainfluenzae	Veillonella.dispar	Veillonella.parvula	Veillonella.infantium	Streptococcus.salivarius	Enterocloster.aldenensis	Veillonella.atypica	Phocaeicola.plebeius	Paraprevotella.xylaniphila	Bacteroides.eggerthii	Alistipes.shahii	Butyricimonas.synergistica	Haemophilus.sp..HMSC71H05	Eubacterium.ramulus	Coprobacter.fastidiosus	Lactobacillus.rogosae	Phocaeicola.massiliensis	Streptococcus.parasanguinis	Ruminococcaceae.bacterium.D16	Veillonella.sp..T11011.6	Klebsiella.variicola	Bacteroides.galacturonicus	Clostridium.sp..CAG.299	Eubacterium.ventriosum	Bifidobacterium.bifidum	Bifidobacterium.pseudocatenulatum	Coprococcus.eutactus	Eubacterium.sp..CAG.251	Phocaeicola.coprocola	Paraprevotella.clara	Coprococcus.catus
PSM6XBSE	0.3198325	0.005233	0.001764	0.1637472	0	0.0033405	0	0.0540555	0.0093637	0.0011089	0	0	0	0.0307159	0.0037792	0.0003591	3.05e-05	0.0133183	0	0	0.0127041	0	0	0	0	1.39e-05	0	0.0002125	0	0	0	0	0	0	0.0018259	0.0020482	0.0023652	0	0	0.0453024	0	0.004274	0	0	0	0	0	0	0	0	0.1070679	0	0.0003394	0	0	0	0	0.1590133	0	0	0	0	0	0	0	0	0.0063358	0.0051563	0.0154924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024562	0	0	0	0	0	0	0.0001109	0.0020801	0.003314	0.0010531	0.000499	0	0.0021769	0	0	0.0186735	0	0	0.0001967	8.21e-05	0	0	0	0	0	0	0	0	0	0.000558	0	0	0	0	0	0	0
PSM6XBSE_P	0.3621062	0.0151521	0.0048546	0.1169586	0	0.0109621	0	0.0926139	0.0037784	0.0021004	0	0	0	0.0119062	0.0013441	0.0002939	1.05e-05	0.0073662	0	0	0.0061596	0	0	0	0	0.0004088	0	0.0002679	0	0	0	9.92e-05	0	0	0.008164	0.0037959	0.0007207	0	0.0003021	0.0364669	0	0.0208539	0	0	0	0	0	0	0	0	0.059781	0	0.0075009	0	0	0	0	0.1133153	0	0	0	0	0	0	0	0	0.0040543	0.0338534	0.0064685	0	0	0	0	0	0	0	0	0	0	0.004155	0	0.0065763	0	0	0	4.46e-05	0	0	0	0.001081	0	0	0	0	0	0	0.0001411	0.0011421	0.0032998	0.0003784	0.0003005	0	0.0020692	0	0	0.0472843	5.9e-06	0	0	0.0002183	0	0	0	0	0	0	0	0	0	0.0016438	0	0	0	0	0	0	0
PSM6XBSG_P	0.2711665	0.0282255	0.0776432	0.1226965	0.0032331	0.0924671	0	0	0.0121702	0.0004857	0	0	0	0.0008567	0.0008395	0	0	0	0	0.0004728	9.15e-05	0	0	0	0	0	0	0.0010679	0	0	0	0.0218993	0	0.0032038	0.0324089	0.0059932	0.0002916	0.0039774	0.0005572	0.0036721	0.0010388	0.0351252	0.0060037	0	0.0041432	0	0	0.0036028	0.0246241	0	0.0154162	0	0	0	0	0	0	0.0020076	0.0002738	0	0	0	0.1516791	0	0	0	0	0	0	0.001398	0	0	0	0	0	0	0.0002793	0	0	0.0021946	0	0	0	0	0	0	0	0	0	0.0005115	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029395	0.0027835	0	0	0	0.0001582	0	0	0	0.0005834	0	0	0	0	0	0	0	0	0	0	0	0.0010659	0	0
PSM6XBTR	0.3725997	0.1531377	0	0.0228063	0.0034072	0.0131907	0	0.0019219	0.001013	0.0005228	0.0006647	0.001039	0	0	0.0002601	0	0	0	0	2.72e-05	2.37e-05	0	6.98e-05	0.0001733	0	0	0	0	0	0	0	0.2260078	0	0.0193526	0.025313	0.0023666	0	3.04e-05	0.0164825	0.0007177	0	0.0024361	1.72e-05	0.0059324	0.003078	0	0	0.0125343	0.0211396	0	0.0164937	0	0	0.0001363	0	0	0.0191057	0	0	0	0	0	0	0	0	0	0	0	0	0.0342582	1.41e-05	0	0.0001632	0.0001504	0.000228	0	0.000194	0	0	0.005004	0.0013037	0.011876	0	0.0001744	0.0003406	0.0001038	0.0003507	0	0.0005001	8.3e-06	0	0.0006435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019489	0	0	0	0	0	0	0	0	0	0	0	0	0	6.73e-05	0	0	0	0	0	0
PSM6XBVY_P	0.1844445	0.043772	0.0264841	0.0452048	0.0072758	0.0168808	0.0001148	0.0032197	0	0.0020493	0	0	0.0002337	0.0008132	0	0.0001547	0.0013553	0	0	0	0	0	0.0001477	0	0.0075009	0.0002725	4.79e-05	0	0	0.0103043	0	0.1726924	0	0.1120704	0.1488623	0	0	0.0020617	0.0119445	0	0	0.0143882	0.0014418	0	0	0.0002235	0	0.0149544	0	0.000356	0	0.0008674	0.0390156	0	0	0	0	0	0	0.0160292	0	0.0040453	0	0	0	0	0	0	0.0069447	0	0.0030351	0.0006646	0	0	0.000334	0.0004208	5.49e-05	0	0	0	0.0422275	0.0182179	0	0	0.0007786	0.004121	0	0	0.0035336	0	0	0	0	0	0	0	0.00629	0	0.0005374	0	0.0044727	0	0.0062056	0.0035314	0	0	0.0010581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSM6XBW1_P	0.0910376	0.0426139	0.0013013	0.0503276	0.0002976	0.0173185	0	0.0101934	0.0052559	0.0010256	0	9.9e-06	0	0.0026306	0.0017521	0.001654	0.000108	0.0005856	0	2.74e-05	0.0069492	0	0.0004225	0.0002241	0	4.12e-05	9.5e-05	8.1e-05	0	0	0	0.0030853	0	0.0559573	0.0294141	9.55e-05	0.0025544	0.0005575	9.81e-05	0.0023363	0	0.0085025	0.0030944	0	2.94e-05	0.0028498	0	0.0006109	0.0005767	0	0.0050244	8.29e-05	0	0.0012513	0.0005038	0	0.0101742	0.0004311	0	0	0.0160115	0.0009403	0.5451883	0	0	0.0001411	0	0.0247459	7.06e-05	0.0007145	7.76e-05	0.0150463	0	8.22e-05	0.0002645	0	0	0.0004388	0	0.0034559	0	0.0110562	0	0	0	0.0007614	0	0	0.0007711	0.0004215	0.0004411	0.0018184	0	0	0	0	0.000153	0	6.72e-05	0	0	0	0	0.0001295	0.0032227	0.00038	0.0014067	0	0	0.0002129	0	0	9.15e-05	0	0	0	0	0	0	0	0	0.003006	0	0.0001451	0.0001212	0	0.0006428
PSM6XBW3	0	0	0	0	0	0	0.0208434	0	0	0.0568431	0	0	0	0.2326642	0	0	0.0354078	0	0	0	0	0	0.1707293	0	0	0.015875	0	0	0.1640811	0	0	0	0	0	0	0	0.011628	0.0056704	0	0	0	0	0.005549	0	0	0	0	0	0	0	0	0	0	0	0	0.0003149	0	0	0	0	0	0	0	0	0	0	0.0067904	0	0	0	0	0	0	0	0	0	0	0	0.0037943	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0801763	0	0	0.0537078	0.0006326	0.0274885	0.0760003	0.0088085	0.0005787	0	0.0002783	0	0	0	0	0	0	0	0	0	0	0.0002785	0	0.0027456	0	0	0	0	0	0	0	0	0	0	0
PSM7J1BJ	0	0	0	0	0	0	0.0174509	0	0	0.0122418	0	0	0	0.0019545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0834694	0	0	0	0	0	0	0	0.0173602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019489	0.0049357	0.0117328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1950933	0.208161	0.0603106	0.0411572	0.0009381	0	0.01859	0	0	0	0	0	0	0	0	0	0	0.0047996	0	0.0001594	0	0	0	0	0	0	0	0	0	0	0
PSM7J1BV	0.1490741	0.0375378	0.0001285	0.0120084	0.0173391	0.0152453	0	0.0002171	0.0018918	0	0	0	0	0	0.0012738	0.0010736	0	0.0036755	0	0	0.0016054	0	0	0	0	0	0	1.4e-05	0	0	0	0.3002975	0	0.0217586	0.0106235	5.3e-06	0.0010502	0	0.0547291	0.0009906	0.0011406	0.0275683	8.59e-05	0.0010407	0.0009635	0	0	0.0002498	0.0202525	0	0.0008121	0	0	1.54e-05	0	0	0.0148395	0.0014977	0.0008142	0	0.062984	0	0	0	0	0	0	0.0287897	0.0007878	0	0.0001078	0.0004454	0	0	0.0001327	0	0	1.95e-05	0	0.000112	0.0033948	0.0075774	0	0	0	0.0003274	0	0	0.0012769	0.0001269	0	0.005813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023488	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005891	0	0	0	0	0	0
PSM7J1B3_P	0.111959	0.0335242	0.0188405	0.0185292	0.0087241	0.0147204	0	0.0047516	0.000311	0.0015958	0.0006342	0.0004725	0	0.0002099	0.0002057	5e-06	0	0	0	0.0002715	0.0004147	0	0.0001594	0.0001832	0	0	0	0	0.2553446	0	0	0.0119886	0	0.013955	0.0146241	0	0.0208427	0.0015369	0.0030558	0.000348	0.0507637	0.0021963	2.67e-05	0.0004104	0.0034616	0.0001772	0	0.0150507	0.0085161	0	0.0052697	0	0.00013	9e-06	0.0016567	0	0.0005584	0.0005924	8.47e-05	0.000445	0.0018818	0.0001305	0.2214441	0	0.0094074	0	0	0.0014778	0.00098	0.0079947	0.0003557	0.0003779	3.98e-05	0	0	2.21e-05	0	0	0	0.0018735	0	0.0012646	9.85e-05	0	0	0.0005036	0	0	0	0	0	0.0002213	0	0	0	0	0.0003218	0	0	0	0.0002703	0	0	0.002672	0.0027814	0.0099512	0.0004724	1.57e-05	0	0	0	0	0.0003315	0.000199	0	0	0.0014436	0	0.0001693	0	0	0.0058951	0.00481	9.04e-05	0.0013369	0	0
PSM7J13I	0	0.3163281	0.1174475	0.0331181	0	0.0905697	0	0.0216595	0.0002991	0.0141869	0	0	0	0.0006302	0.000813	0	0.0005248	0	0	0	0.0047952	0	0.0003049	0.0003059	0	0	0	8.91e-05	0	0.0011193	0	0	0	0.0409543	0.0239461	0	0	0	0	0	0	0	0.0001534	0	0	0	0.0008373	0.0557906	0.1951542	6.45e-05	9.01e-05	0	0	0.0101618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82e-05	0	0	0	0	0.0044807	0	0	0	0	0	0.0100549	0	0.0253539	0	0	0.0020207	0.001466	0	0.000161	0	0.0017499	0	0	0	3.6e-06	0	0	0	0	0.0009169	0	0	0	0.0184231	0	0	0	0.0022996	0	0	0.0001324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMA264O	0.0690554	0.0139174	0.0191675	0.0545849	0.0389853	0.0576393	0	0	0	0.0070433	0.0014993	0	0	0.0005679	0	0	0.0001703	0.0014746	0	0	0.0019253	0	0	0	0.0001554	0.0008508	0	0	0	0	0	0.0061806	0	0	0.0107988	0.0145305	0.0004838	0	0.0040547	0.0134232	0	0.0093903	0.0001698	0.0027736	0.0025501	0	0	0.0002922	0	0	0.0017723	0	0	0	0	0	0	0.0014478	0	0	0	0	0.6299708	0	0	0	0	0	0	0.0141063	0	0	0	0	0	0	0	0.0002433	0	0	0	0	0	0	0	0	0	0	0	0.0002786	0	0	0	0	0	0	0.0008789	0.0003256	0.0011759	4.75e-05	0	0	0.0002111	0	0	0	0	0	0	0	0	0	0.0084915	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSM7J4EF	0.000518	0.0570478	0	0.0851291	0	0	0	0.0839342	0.014283	0	0.0179462	0	0	0	0.0184215	0	0	0	0	0	0.0031086	0	0	0	0	0	0	0.0003135	0.0169069	0	0	0	0	0.0160372	0.0123077	0	0.0005909	0	0	0	0	0.0272254	0	0	0.0098172	0	0	0	0.3583305	0	0.0080391	0	0	0.0017581	0	0	0	0	0.0002833	0	0	3.9e-05	0	0	0	0	0	0	0.0094332	0	0.0544544	0	0.0813753	0	0	0.0158913	0.0593564	0	0	0	0	0.0014706	0	0	0	0.0025567	0	0	0	0.0038371	0	0	0	0	0	0	0.0033007	0.0017785	0.000162	0	0	0	0	0	0	0.0212434	0	0	0	0.0005139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMA265X	0.4736937	0.1694818	0.0083971	0.1006162	0	0	0	0.0901267	0.0096276	0.0125287	0	0	0	3.29e-05	0	0.0010105	5.91e-05	0	0	0	0.0045349	0.0047806	0.0001078	0	0	0.0002701	0	0	0.0001153	0.0002813	0	0	2.42e-05	0	0.0129342	0	0.003421	0	0.0184379	0.0001855	0	0.0025183	0.0003783	0	0.0029467	3.99e-05	0	0	0	0	0.0117472	0	0	0.008831	0	0	0	0.0070394	0	0.0158497	0	0.0016867	0	0	0	0	0	0	0.0016665	0	0	0	0	0.0062922	0.0002354	0	0	0.0003509	0	0.0129684	0	0	0	0	0	0	0	0	0.0019178	0.0024038	0.0026678	0	0	0.0013418	0	0	7.24e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0001805	0	0	0	0	0	0	0	0	0	0.0041994	0	0	0	0	0	0	0
